srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label,source_file
10.0.2.3,53,192.168.100.1,60104,udp,6.1869485739999845,220,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60403,udp,10.016983118000098,440,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60407,udp,1.7909899610003777,220,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60573,udp,6.243642907999856,440,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60592,udp,0.0,110,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60594,udp,1.5935027899995475,220,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60705,udp,1.7389882909999983,220,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60821,udp,1.9186895110001387,220,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60833,udp,7.849742790999699,330,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53,192.168.100.1,60889,udp,6.15125505900005,220,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53017,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53159,192.168.100.1,53,udp,4.001466486000027,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53235,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53301,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53382,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53434,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53485,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53518,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53533,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53540,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53588,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53666,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53905,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53918,192.168.100.1,53,udp,4.000430638000012,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53974,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,53995,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54158,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54187,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54259,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54287,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54379,192.168.100.1,53,udp,4.001500350999777,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54394,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54436,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54460,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54523,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54547,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54636,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54706,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54720,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54749,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54769,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54800,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,54801,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55037,10.0.2.15,161,udp,0.5455092399997739,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,55075,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55158,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55209,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55270,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55348,10.0.2.15,161,udp,0.6195492599999852,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,55367,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55386,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55387,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55404,10.0.2.15,161,udp,0.5556600620002428,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,55416,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55431,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55517,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55534,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55596,192.168.100.1,53,udp,4.000795771999947,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55605,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55621,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55725,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55750,10.0.2.15,161,udp,0.588268237000193,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,55844,192.168.100.1,53,udp,4.001122819000102,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55903,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55925,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55954,10.0.2.15,161,udp,0.642441231999328,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,55954,192.168.100.1,53,udp,4.000259376000031,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,55989,10.0.2.15,161,udp,0.6615141530000983,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,56164,192.168.100.1,53,udp,4.002594176999992,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56180,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56211,10.0.2.15,161,udp,0.6763315329999386,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,56227,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56322,10.0.2.15,161,udp,0.7870781720002924,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,56419,10.0.2.15,161,udp,0.7168833340001584,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,56597,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56604,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56644,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56658,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56674,10.0.2.15,161,udp,0.6133222190001106,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,56691,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56723,10.0.2.15,161,udp,0.5719680820002395,185292,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,56749,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56830,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56866,192.168.100.1,53,udp,4.001969781000298,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,56979,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57039,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57069,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57103,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57174,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57261,10.0.2.15,161,udp,0.600660353999956,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57329,192.168.100.1,53,udp,4.001930827999786,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57337,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57354,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57449,192.168.100.1,53,udp,4.001087022999855,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57453,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57471,10.0.2.15,161,udp,1.0037313089997042,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57488,10.0.2.15,161,udp,0.6099534340000901,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57537,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57538,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57586,10.0.2.15,161,udp,0.6917234769998686,187439,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57649,10.0.2.15,161,udp,0.668111152000165,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57690,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57744,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57759,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57764,10.0.2.15,161,udp,0.6387139609996666,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57776,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57831,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57854,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57919,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,57946,10.0.2.15,161,udp,0.7246124999992389,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57972,10.0.2.15,161,udp,0.5554883060003704,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,57981,10.0.2.15,161,udp,0.5568115579999358,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,58115,10.0.2.15,161,udp,0.695792868999888,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,58147,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58171,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58197,10.0.2.15,161,udp,0.7012022079998133,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,58330,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58459,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58633,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58748,192.168.100.1,53,udp,4.000054073999991,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58845,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,58944,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59074,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59183,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59191,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59269,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59344,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59359,10.0.2.15,161,udp,0.6277272859997538,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,59413,192.168.100.1,53,udp,4.001390206999986,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59443,10.0.2.15,161,udp,0.6456709900003261,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,59445,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59456,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59464,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59468,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59499,192.168.100.1,53,udp,4.002368084999944,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59550,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59601,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59602,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59638,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59689,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59697,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59704,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59731,192.168.100.1,53,udp,4.001113803999942,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59882,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59895,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,59985,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60081,192.168.100.1,53,udp,0.0,81,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60097,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60104,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60129,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60246,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60319,10.0.2.15,161,udp,0.5963258370002222,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,60345,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60403,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60407,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60534,10.0.2.15,161,udp,0.657865727999706,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,60573,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60589,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60592,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60594,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60599,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60705,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60717,10.0.2.15,161,udp,0.6903098060001867,187321,0,64.0,64.0,snmp,1,snmp_flow_dataset3.csv
10.0.2.3,60812,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60821,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60833,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,60889,192.168.100.1,53,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
10.0.2.3,68,10.0.2.2,67,udp,5400.020436811,6156,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,49754,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,51003,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,53212,udp,0.0,244,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,53504,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,53782,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,53935,udp,0.0,155,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,54354,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,54716,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,56258,udp,0.0,171,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,56431,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,57137,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,57922,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,58849,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,58969,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,59018,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,59300,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,60905,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,62037,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,63641,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,64063,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,64097,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.15,64493,udp,0.0,158,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,32843,udp,7.246589533000133,410,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,32845,udp,1.8185732259998983,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,32855,udp,3.6990232829994056,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,32912,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,32992,udp,3.410236131999909,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33144,udp,7.426318584,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33212,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33408,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33426,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33427,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33502,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33558,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33661,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33681,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33701,udp,3.4264975839998897,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33719,udp,9.834021731999997,328,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33768,udp,1.5624627770000643,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33774,udp,3.339038594999693,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33881,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,33990,udp,19.804232075000076,574,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34098,udp,9.651444782999988,328,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34160,udp,5.790619071999572,328,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34197,udp,13.532594668999993,492,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34312,udp,5.884527938999781,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34411,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34542,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34759,udp,3.267095874000006,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34859,udp,24.430630830999995,486,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34860,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34936,udp,5.352369093000107,328,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,34992,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35040,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35140,udp,3.457615328999964,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35230,udp,5.441405548000148,328,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35279,udp,4.353330314000004,246,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35380,udp,22.89147262200004,902,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35389,udp,1.7098125320000008,164,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35451,udp,9.372214274000726,328,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
192.168.100.1,53,10.0.2.3,35466,udp,0.0,82,0,64.0,64.0,other,0,snmp_flow_dataset3.csv
